    GeneID	GSM8021754	GSM8021757	GSM8021758	GSM8021759	GSM8021760	GSM8021761	GSM8021762	GSM8021764	GSM8021765	GSM8021767	GSM8021769	GSM8021772	GSM8021773	GSM8021774	GSM8021775
102724552	0	0.08996	0	0.4516	0	3.74	0	0.4866	1.15	0.5359	0.2286	0.6482	0	0.1236	2.976
106632271	0	0	0	13.74	0	0	0	0	0	0	0	0	0	0	0
2023	1348	813.7	813	785.1	1359	1064	862.7	1291	1088	1288	1264	1229	1294	1250	1159
102465436	0	0.7015	5.246	52.82	1.025	0	0	4.743	6.21	2.089	11.59	0	7.185	26.02	1.785
100505975	0.9463	0.838	0.6963	4.908	5.508	0	0	1.889	0.9617	1.456	3.55	0.2013	2.861	1.151	1.777
112268261	0.06855	0.2226	0.2017	0.4571	0.07389	0.2891	3.783	0.02736	0.009951	0	0.2185	0.02916	0.6476	0.0278	0.7208
765	0	0.4255	0.4339	0.5825	1.243	0	3.319	0.2092	0.0761	0.05761	0.5898	0.669	0.09904	0	0.09843
155184	0.1527	0.4807	0.3744	1.357	0	1.093	3.131	0.1219	0.266	0.2237	0.5727	1.039	0.7693	0	1.07
6518	4.201	2.809	8.704	9.895	0.5573	2.285	2.533	7.065	18.83	30.94	0.5656	5.789	2.144	3.378	4.504
80045	3.181	1.328	1.729	2.042	4.753	5.439	7.846	3.688	3.707	4.864	1.429	3.948	3.124	2.383	2.131
106614088	1.272	1.262	1.909	1.583	3.817	3.863	3.222	4.285	6.072	5.144	2.977	4.264	8.037	6.438	6.879
407040	0	2.838	0.7074	0	0	0	0	2.302	2.233	2.536	0	0	0	3.119	4.333
102724571	1.508	3.751	1.426	0	4.643	4.79	3.117	5.416	4.878	1.42	2.989	1.833	8.302	5.067	2.75
9563	4.325	5.61	4	3.98	13.04	4.552	9.85	10.44	4.645	7.567	4.826	6.684	7.531	6.173	6.768
80176	3.745	4.362	4.184	8.677	7.663	9.035	6.16	21.93	18.37	19.88	7.305	8.98	23.52	16.87	18.31
100506022	0	0.2561	0.2872	0	0.3367	1.597	2.354	0.277	0.07557	0.03814	0.1952	0.1107	0	0.07037	0
84275	2.507	4.721	5.418	6.335	5.872	3.158	6.876	5.773	5.195	3.991	6.969	4.918	2.753	5.117	6.74
199953	1.523	4.181	3.22	4.863	4.042	0.9978	3.584	1.947	0.8156	1.014	3.216	3.421	3.285	1.499	1.532
107985734	1.152	4.192	5.295	5.688	0.9103	1.03	0.3473	0.5363	0.3901	0.1687	1.512	2.286	1.16	0.3114	1.297
105376712	0.4785	1.13	1.056	0	0	0	0	0	0	0	1.077	0.8143	7.595	0	0
5293	3.224	1.667	1.782	2.475	4.192	2.409	5.32	3.654	2.716	2.291	3.384	2.758	4.924	3.591	3.212
644997	0	0.2055	0.3415	2.063	0	0	5.458	0	0	0	0.04352	0	0	0	0
101929074	5.519	5.67	2.68	1.636	3.713	0.8466	10.79	4.406	1.218	0.9706	1.905	1.221	2.169	0.5373	1.658
22883	37.14	35.21	20.37	27.09	95.94	41.34	33.3	159.2	120.9	156.1	53.87	73.93	215.8	147.6	146.5
56998	4.683	9.74	7.047	10.39	19.72	13.72	12.46	17.03	11.23	14.45	19.24	17.74	16.72	16.57	17.07
105376717	4.361	7.08	5.775	0.6462	14.67	5.017	12.62	8.703	7.85	8.244	15.05	6.493	4.614	10.44	6.551
84328	11.8	11.21	10.6	14.65	16.04	23.58	16.87	16.87	21.86	18.43	20.81	12.69	10.8	14.42	22.58
64802	4.64	4.444	4.868	5.395	6.835	5.381	4.258	6.009	6.692	7.125	5.213	4.59	2.047	5.691	3.836
113391335	0.7145	2.39	1.051	0	0	0	0	0	0.5532	0	0	0	6.481	0.5796	0.3578
100847055	0	0	1.995	0	0	0	0	0	1.575	0	0	0	0	1.1	0
116362	3.021	1.189	1.76	0	0.9771	0	12.76	1.407	0.5849	0.2214	3.494	4.499	4.187	0.3064	2.648
10277	7.863	11.86	8.983	13.24	27.42	13.15	9.066	22.66	13.95	18.19	10.88	16.14	15.95	13.14	17.98
23095	2.344	2.213	2.781	5.968	6.793	6.022	3.977	9.808	7.153	10.68	4.346	7.08	8.268	7.456	7.797
105376725	1.314	1.206	3.168	1.514	0.1888	0.3358	9.507	0.4661	0.08476	0.385	1.04	2.918	0.7723	0.7104	0.3289
5226	68.97	175.5	99.93	129	170.3	53.06	66.23	74.18	31.39	48.24	80.46	158.1	107.9	47.38	88.46
100526739	5.968	11.46	7.318	9.719	12.98	5.113	5.253	5.365	3.184	2.364	10.69	6.404	2.763	2.399	3.957
378708	9.305	15.32	11.09	11.27	17.63	8.647	15.24	7.808	4.26	3.464	15.9	7.975	3.593	3.691	6.02
1325	2.545	3.757	1.958	3.772	2.195	0	0	1.016	0.2016	0.8138	1.996	1.083	0.5247	0.4693	0.8691
1676	16.24	24.24	21.88	24.51	26.48	16.84	27.6	19.74	13.75	13.88	17.71	16.84	16.22	11.83	17.31
5195	7.104	6.81	6.34	7.243	9.675	4.154	4.772	9.616	9.282	10.03	7.216	7.286	11.27	7.745	7.027
54897	1.223	0.9879	1.715	1.983	2.956	6.478	4.092	11.83	8.852	12.62	2.537	3.407	11.34	11.53	9.431
105376733	0.08119	0.2636	0.1195	1.444	0.07002	0	4.995	0	0.02357	0	0.3045	0	0	0	0.3049
105376735	0	1.323	0.2198	1.771	0	0	0	0	0.1735	0	0.5603	0	0	0	0
148345	0	0.02139	0.3199	2.469	0.2812	0.9447	2.229	0	0.04208	0	0.4892	0	1.15	0.1176	0.2721
23435	29.93	48.09	41.85	47.98	67.3	56.24	54.05	59.82	57.64	54.36	55.25	50.11	45.04	43.22	58.36
10747	0.6691	1.371	2.143	3.965	2.036	2.656	11.82	0.6912	0.5485	0.2422	1.122	1.574	1.606	0.8939	2.483
6723	46.25	96.64	71.99	63.35	47.56	24.81	15.73	22.24	12.37	10.65	56.24	41.71	17.34	16.59	15.52
5394	18.98	24.68	21.46	26.65	34.96	22.49	16.42	33.53	17.59	23.48	19.86	34.46	25.39	23.59	38.91
105376736	1.742	5.451	2.948	0	4.357	2.94	0	3.477	1.72	3.064	1.046	2.372	2.107	1.272	3.402
2475	3.189	6.835	6.041	6.639	8.128	4.283	6.47	8.696	6.39	8.627	4.38	7.831	11.89	8.836	10.94
100873935	0	0.1769	0	6.658	0.775	0.919	15.18	2.033	0.9568	1.185	0	1.274	1.132	1.58	3.825
10218	0	0.1747	0	4.133	0	1.167	0	0	0.02454	0	0.1268	0.1438	1.086	0	1.27
29914	1.478	3.542	3.391	2.356	3.578	3.144	2.562	2.707	1.774	1.813	3.131	2.674	2.441	2.015	3.209
105376737	0	0.2557	0.03984	0.6419	0.2335	0	0	0	0.2201	0	0.2843	0	0.2456	0.1757	0
105376739	1.239	0.2742	0.5696	0	0	3.325	0	0.2472	0.08991	0	0	0	0	0	0
105376740	0	0.4635	0	0	0.09671	0	0	0.08953	0.6512	0	0	0	2.204	0	0.6739
57540	0.1549	0.1414	0.1036	3.381	0.3037	0	3.262	0.1124	0.1472	0	0.317	0.0719	0.2129	0	0.6559
112268221	0	0.05113	0.04248	1.54	0	0	3.761	0	0.1006	0	0	0.04913	0.8292	0	0.6072
101929181	0	0	0.4239	1.707	0.07097	0	0.2978	0	0	0	0.3704	0	0.3732	0	0.2473
26232	98.6	56.42	64.08	103.2	151	218.3	149.3	206.9	224.7	198.7	153.9	86.27	184.9	136.8	113.1
93611	8.846	8.075	7.473	13.02	15.51	17.77	15.27	16.47	15.38	15.89	10.22	14.98	27.05	19.76	10.67
26270	7.35	4.469	8.636	3.251	6.149	16.57	1.191	16.16	20.07	20.64	6.995	6.72	9.784	13.08	10.13
10459	8.956	26.41	14.52	14.93	26.75	11.52	8.946	13.7	10.46	9.146	19	15.36	14.95	8.627	7.498
374946	0.07048	0.1387	0.1815	0.4177	0.09117	1.279	1.87	0.06564	0.1023	0	0.3701	0.1199	0.728	0.04764	0.1412
57085	15.19	27.8	21.46	16.67	21.62	7.396	4.653	12.45	6.3	9.75	14.83	20.1	14.46	12.06	10.26
284498	0.04759	0.5993	0.5252	2.162	1.573	1.411	0.9184	1.659	0.958	2.538	0.7021	1.458	1.966	2.38	3.455
102724659	0	0.1337	0.08331	1.174	0.04882	1.476	0.2049	0.04519	0.03287	0	0.3398	0	0	0	0
4524	3.062	3.999	3.526	6.904	5.385	7.497	5.606	7.152	4.254	9.577	2.703	6.744	6.662	8.855	10.72
1185	1.76	1.706	1.949	2.91	5.065	2.813	3.486	5.783	2.044	5.213	2.196	5.848	5.741	4.148	4.453
100379251	0.1273	0.5635	0.515	1.697	1.92	1.171	1.612	2.692	0.8129	2.518	0.6205	2.328	5.194	2.271	1.338
4878	0.2474	1.753	2.366	12.83	0.5333	1.328	10.29	0.09874	0.3591	0.1087	0.1856	1.894	0	0.301	0.1858
4879	0	0	0	1.771	0	2.291	0	0.3577	0.08674	0	0.7844	0	0	0	0.4488
26829	0	0.5247	0	0	0	0	0	1.419	0	0	0	0	0	0	0
90231	72.51	65	64.59	97.83	105.7	98.11	61.22	125.5	132.3	143	94.7	80.11	74.8	99.2	58.95
5351	40.88	34.87	28.51	47.46	74.99	33.25	30.08	117.1	103.9	127.6	65.74	91.74	150.1	150.3	118.6
9927	14.66	18.63	23.24	23.38	31.9	18.02	12.95	53.85	54.72	60.03	19.1	27.63	32.92	46.4	42.88
60672	9.693	18.17	17.13	17.37	14.4	12.6	11.69	11.94	10.4	11.03	9.326	13.93	11.42	9.551	4.689
102466982	0	3.842	2.394	0	7.015	0	0	5.195	1.89	1.43	0	0	0	2.639	2.444
943	0.1254	0.08885	0.1107	1.933	0.02163	0.8464	0	0.04005	0.1602	0.02205	0.7715	0.06402	1.1	0	0.4899
102465836	0	0	2.432	0	16.15	0	23.92	13.19	19.19	20.34	0.8264	0	6.661	15.19	4.964
7133	7.919	3.963	9.124	3.699	12.51	13.62	13.18	23.46	39.59	35.98	10.55	9.384	9.372	19.02	11.62
100616438	0	0	0	0	0	0	0	0	0	0	0	2.95	0	0	7.813
107984917	0	0.2098	0.2614	1.448	0.0766	1.363	0	0.03546	0.3869	0.1953	0.4331	0.2645	0.9399	0	0.5338
55187	1.991	2.275	2.079	4.732	5.079	3.699	5.942	6.044	4.682	6.224	5.553	5.556	10.12	8.543	9.741
677885	2.087	0.4107	1.024	16.49	0	16.01	0	3.332	2.02	17.74	5.741	2.96	10.52	4.515	4.181
105376744	0	0.2107	0.1125	1.511	0	1.721	3.044	0.1221	0.148	0	0.306	0.1085	0.3854	0.02068	0.9575
9249	29.04	9.517	15.04	11.2	26.62	26.93	30.21	76.52	79.07	73.81	20.06	24.49	165.5	87.65	84.22
102466722	0	0.9318	0	0	0	0	0	2.52	1.833	2.776	0	0	19.09	2.561	0
343066	0	0.4505	0.07485	1.206	0.04387	1.716	0	0.04061	0.08862	0	0	0	0	0.08252	0.6877
126767	0	0.2156	0.403	1.159	0	0	2.454	0	0.1666	0	0.3522	0	0.6702	0	0.4309
93190	0	0.1051	0	2.11	0.02559	0	0	0.09475	0.08615	0	0.4674	0	0.04485	0	0.312
390999	0	0.4913	0.1749	1.762	0.05126	0	1.076	0	0.3107	0	0.04459	0.4552	0.08986	0	0.1786
65121	0.1734	0.0512	0.5423	2.827	0.03739	0.266	1.726	0.06923	0	0	0.1301	0	0	0	0.4559
105376745	0	0	0	10.64	0	0	0	0.382	0	0	0.1795	0	0	0	1.797
440560	0.183	0.02702	0.101	0.678	0.1578	0.7019	1.987	0	0	0	0.103	0.03893	0.3459	0.1485	0.6187
343069	0	0	0	1.875	0.3118	0	0	0	0	0.07947	0.2712	0.3076	0	0	0.9505
65122	0.2185	0	0.4421	0.4856	0	2.597	0	0	0.03172	0	0	0.2789	0	0	0
400735	0	0.06786	0.1269	2.214	0	0.7934	0.4159	0.04588	0.06675	0	0.388	0	0.08688	0	0
343071	0.2774	0.3275	0.102	0.6165	0	0	1.506	0	0.1611	0	0.104	0.295	0	0	1.042
441871	0	0.08015	0.1998	0.8046	0	0	5.404	0	0.03942	0	0.4074	0	1.129	0	0.7138
440561	0.2459	0.2904	0.181	1.093	0	0.3772	1.112	0.04908	0.2856	0	0.5074	0.1569	1.022	0	0
101929983	0.07359	0.08689	0.1624	3.053	0	1.016	1.598	0	0	0	0.05521	0.1252	0	0	0.6633
649330	0	0	0	0.3115	0	1.29	0	0	0	0	0	0	0	0	0.1579
441873	0	0.322	0.1605	1.131	0.04703	2.928	0.9868	0.04354	0.2534	0	0.08183	0	0.4122	0	0
649324	0.04776	0.2256	0.1406	1.132	0.08238	0	0.1728	0.03813	0.08321	0	0.07166	0	1.155	0.03875	0.6458
440563	0	0.05401	0.06731	2.982	0.2367	2.666	0	0	0	0	0	0.3113	0.4149	0.2968	0.5497
645354	0.04776	0.2256	0.1406	0.9908	0.08238	0	0.1728	0.03813	0.08321	0	0.1075	0	1.155	0.03875	0.8611
645359	0.05924	0.1399	0.218	1.405	0.05109	3.181	1.286	0.0473	0.2752	0	0.1333	0	0.4478	0	0
101060301	0	0	0	2.364	0.09827	1.224	0	0	0	0	0	0	0	0	0
343070	0	0.04345	0.1083	0.2181	0.06346	1.016	1.598	0	0.04274	0	0.1656	0.1252	0	0	0.1106
400736	0	0.02542	0	0.3828	0	0	1.714	0	0	0	0.0969	0	0	0	0
391003	0	0.08814	0.3295	1.917	0	0	0.7203	0	0.3468	0	0	0.08468	0	0	0.299
343068	0.285	0.2693	0.1258	3.379	0	1.312	2.476	0.04551	0.1986	0	0.5987	0.1455	0.3447	0.04624	0.08564
391002	0	0.0745	0.2786	3.179	0.1088	0	4.11	0	0.1099	0	0.3787	0	1.049	0	0.6635
645382	0.1393	0.4113	0.1025	0.6193	0	0	1.26	0	0.2427	0	0.1045	0.05927	0	0	2.093
653619	0.0567	0.03348	0.6675	2.352	0.2934	0.8697	1.641	0.04527	0.4939	0	0.1276	0.2412	1.8	0	0.1704
729528	0	0	0.1266	2.932	0.2968	0	1.401	0	0.1999	0	0.1291	0.183	0.1301	0	0.6463
645414	0.1992	0.2353	0.2199	1.771	0	0	2.884	0.1193	0.3182	0	0.07474	0.08476	1.205	0	2.245
391004	0	0	0.09862	0	0	2.981	0	0	0.07783	0	0.2011	0	0.7091	0.1631	0.9061
645425	0.1987	0	0.1949	3.14	0	0	0	0	0.03845	0	0.3974	0	0	0	0.09948
126755	0	0.1152	0.2153	0.5782	0.04206	0.3741	0	0.07788	0.05665	0	0.2561	0	0.6636	0	0.6595
102724856	0.1136	0.4025	0.08361	2.133	0.06533	0	1.919	0.06047	0.11	0	0.1989	0.2578	0.9161	0	0.3983
107984918	0.8386	0	0	0	0	1.415	0	0.1339	0	0	0	0	1.775	0.2041	0
10630	0	0	0.1733	1.496	0.08707	1.033	1.34	0.08061	0.05863	0	0.6817	0.08591	0	0.2184	0.809
107984919	0	0	0.11	3.838	0	0	4.506	0	0.08678	0	0.7474	0.1271	0.9789	0	0.2245
105378612	0	0.5004	0	4.465	0	0	4.771	0.07518	0	0	0	0	0	0.07639	0.1415
105376756	0.9549	0	0.5269	7.074	0	0	0	0	0	0	0	0	0	0	0
7799	2.203	2.247	2.34	2.794	4.961	4.865	1.626	7.019	5.024	6.631	3.139	3.928	4.928	5.71	7.597
23254	0.1569	0.4401	0.4042	2.132	1.088	0.3611	2.721	0.8874	0.4709	0.7934	0.4955	0.5898	1.236	0.8063	1.238
107985467	0.09988	0.2506	0.294	1.184	0.0646	0.8426	0	0.1595	0.087	0	0.2623	0	0.151	0.1215	0.7502
107985468	0	0.7522	0.5625	0	0	0	0	0	0	0	0	0	0	0.2067	0
105376762	0	0.7009	0.4992	0.2513	0	0	10.43	0	0.09849	0	0	0	1.538	0	0
105376759	0.1371	0.04624	0.2305	1.509	0.1351	0	0.9211	0.03126	0.07959	0	0.1469	0.1833	0.3848	0.04765	0.8236
107985469	0	0.4052	0.1683	1.492	0	0	0	0	0.05315	0	0.2746	0	0.5534	0	0
200197	0.394	0.3847	0.3568	0.7634	0.9278	1.79	1.042	1.258	0.7919	1.426	1.114	0.8251	2.13	1.782	2.094
55092	10.24	17.57	10.97	18.08	29.16	11.84	11.86	29.85	23.16	28.41	20.68	21.47	44.23	30.15	36.21
727684	0.5066	1.645	1.211	3.002	0.3823	0	0	0	0.2206	0	1.9	0.8082	3.063	0.3596	0.2854
114827	0.08182	0.3623	0.3411	2.99	0.3293	0.502	4.194	0.1633	0.198	0.1199	0.4092	0.5453	1.36	0.1991	0.676
101927417	0	0.3411	0.025	0.5035	0.08791	2.606	3.689	0.217	0.1184	0	0.3824	0	0.05137	0.1654	0
101927441	0.02988	0.3175	0.2089	0.3985	0.06442	0.7334	5.515	0.1193	0.1996	0.03941	0.325	0	1.852	0.1818	0.6509
79180	234.8	72.59	99.2	92.26	213.8	292.9	305.3	305.6	284.5	268.6	180.1	119.7	418.1	352.8	300.5
11330	0	0.3759	0.1338	1.168	0.05229	1.023	0	0.0242	0.03521	0.02666	0.2047	0.1032	1.192	0.07378	1.23
63036	0	0.4771	0.1699	2.053	0	0	10.86	0.09216	0.1341	0.3045	0.6929	0	0	0	0.1734
105376767	0	0.3505	0	3.016	0.2194	0	0	0	0.09849	0.5219	0	0	0	0.06879	1.656
51032	0	0.1365	0.5102	0.685	0.299	0.5318	0	0.5536	1.208	0.2032	0.3468	0.1967	1.572	0.4688	2.257
842	3.096	4.176	2.982	9.399	6.1	2.626	8.198	4.823	4.356	4.759	3.475	5.569	4.186	4.615	5.899
23341	3.677	4.124	5.531	8.676	7.304	4.157	6.603	7.349	7.615	8.956	3.432	6.117	5.722	5.07	9.164
107397391	0	0.8983	0	0	0	0	0	0	0	0	0	0	0	0	0
79814	18.04	21.81	43.84	47.79	9.252	28.04	16.69	23.73	30.3	21.27	15.53	13.75	10.43	14.86	12.42
84301	5.393	5.718	6.477	7.315	8.72	6.797	8.072	11.21	8.14	10.57	6.076	6.681	5.875	6.988	8.653
6248	0.5475	0.9427	1.343	1.758	3.777	1.819	3.797	6.191	4.265	5.616	1.506	3.144	4.896	4.441	5.346
23207	4.809	9.923	6.764	11.04	22.38	12.62	9.383	29.98	24.2	26.86	11.11	17.93	24.87	24.19	15.69
284723	0.5503	0.226	0.9682	2.198	0.02063	2.642	1.905	0.573	0.8614	0.8835	0.5026	0.6514	1.193	0.5628	0.5391
110806303	0	0.9863	0.2458	0	0	3.331	13.3	0.5335	0.6791	0.2938	1.253	0	0	0.271	3.012
388595	20.37	5.625	17.42	17.59	2.718	17.31	19.09	9.361	15.11	21.01	3.684	5.113	0.1108	13.08	3.413
54751	16.48	15.62	17.18	23.94	43.32	34.74	16.23	61.32	50.75	68.9	32.22	42.97	76.41	68.78	62.78
440567	17.3	16.25	15.47	26.21	23.22	44.02	78.24	25.11	44.17	22.81	32.15	22.91	16.34	29.5	18.9
729614	1.626	4.845	2.592	3.327	6.175	3.503	9.945	2.905	2.72	2.076	2.701	3.326	2.984	2.229	1.803
23013	1.716	2.858	2.576	2.606	8.085	3.89	2.41	12.55	6.58	11.91	3.344	6.212	12.22	11.09	10.31
7709	7.467	11.43	8.34	8.944	12.49	8.779	7.362	12.03	9.582	9.416	9.174	8.96	12.4	11.84	7.792
149563	0	0.08218	0.0256	1.031	0.03001	0	0	0	0.06062	0	0.2088	0	0	0	0.1568
27129	0.0314	0	0.1617	0.7444	0.1354	0	0.7953	0.1003	0.07293	0.02761	0.3298	0.1069	0.5696	0	0.3773
1187	0.3821	0.401	0.2811	1.51	0.1831	0	3.38	0.2372	0.1972	0	0.8599	0	0.8343	0	0.2551
1188	0.07199	0.085	0.2648	0.1067	0.2483	0	1.042	0.2011	0.1881	0	0.8101	0.1225	0.7073	0.0292	1.406
348487	1.291	0.8712	0.3167	0.911	2.28	2.075	8.232	2.258	0.7855	1.676	2.214	0.1569	1.022	0.09975	1.016
1969	16.35	7.866	7.58	10.5	57.52	22.64	32.53	42.67	30.32	43.05	39.42	50.95	110.5	82.23	70.43
101927479	1.613	0.7501	0.9199	2.151	1.217	1.083	2.043	2.624	2.166	3.688	1.059	2.025	3.658	2.797	2.302
128272	6.233	21.08	9.105	6.734	57.57	7.3	20.56	15.86	4.654	5.724	19.1	30.33	12.76	4.907	5.397
101927546	0.4774	0.6576	0.552	2.493	1.059	1.43	0.8226	0.6715	0.6864	1.039	1.415	1.393	2.371	0.7007	1.912
79363	2.176	1.758	0.7583	3.393	3.506	0	3.522	1.6	1.43	1.661	3.007	2.923	2.77	1.3	0.6881
54455	3.502	3.507	3.753	8.992	12.25	4.902	3.329	7.615	6.336	7.152	7.289	8.871	8.393	7.633	7.419
26099	15.37	27.3	19.92	27.98	67.62	30.15	33.84	53.73	39.6	46.58	49.31	58.33	58.97	44.72	51.14
374955	5.954	10.61	7.517	13.48	20.1	9.961	13.93	14.84	12.49	14.27	16.76	18.86	18.15	13.08	16.29
55707	15.42	15.22	15.36	21.32	29.24	11.18	9.689	25.19	25.25	25.56	18.66	18.36	26.77	24.1	23.36
107984921	0.8473	0.5387	0.8872	2.414	0.2248	0	1.651	0.07805	0.3406	0.2865	0.22	0.305	0.1478	0.1586	0.8812
114819	0.0591	0.442	0.2609	4.32	0.8834	1.058	4.42	0.519	0.5148	0.2771	0.5173	0.7207	1.31	0.3835	1.154
26871	0	2.284	0.9489	1.911	2.224	0	0	0.5148	0.7489	0	1.935	0	0	0.5231	0.9687
107985757	0	0	0	0	0	0	0	0	1.66	0	0	0	0	0	0
100132147	0.4104	0.4442	0.5536	1.622	0.236	0	0.9901	0.1092	0.2781	0	0.05131	0.6402	0.1034	0.3329	0.5138
107985758	0	6.937	2.161	8.705	0	0	0	0	0	0	0	3.749	0	0	0
7195	4.468	6.155	0	0	0	54.83	0	0	0	0	0	0	0	0	20.14
55672	0.9236	2.181	1.856	4.684	8.087	2.506	11.18	4.254	3.115	4.872	2.292	4.609	4.752	4.092	5.07
105376794	0.7883	0.9475	1.378	4.464	3.12	4.837	13.09	3.034	3.842	3.825	2.144	2.863	3.511	3.346	3.912
84809	3.056	2.688	3.835	9.233	14	8.363	9.973	14.21	13.08	12.91	5.124	7.035	6.43	8.943	8.101
11209	4.212	1.918	1.889	8.56	12.63	13.11	11.47	5.829	5.079	5.608	5.297	8.021	13.58	7.192	6.449
107985736	0.03778	0.4015	0.4448	1.791	0.2281	3.535	0	0.3016	0.2633	0.1993	0.5102	0.4179	1.999	0.09194	2.157
26869	0	0	0.4744	1.911	1.112	0	0	1.03	1.123	0	1.935	0	0	0.5231	0.9687
107985759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284729	0	0.5577	0.03861	1.244	2.399	0.966	0	0.2933	0.64	0.1846	1.693	2.902	3.491	1.405	1.261
100189045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6060	0	0	0.9489	0	0.5561	0	0	1.03	1.498	0	0.9675	0	5.848	0.5231	3.875
11223	2.537	1.966	1.9	6.579	6.388	4.483	9.837	4.775	2.052	3.187	2.447	4.607	10.41	2.407	3.982
100500876	0	6.842	1.066	0	0	0	120.6	0	0	0	3.26	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267871	0	0.3383	0	2.911	0.07059	0	6.812	0.06534	0.3327	0	0.8596	0.1393	2.351	0.4648	0.3689
7193	0	0	0	4.353	1.267	0	0	0	0.8529	0	0	0	0	0	0
100189183	0	0	0	42.35	0	0	0	2.282	0	0	3.216	0	0	0	0
105376805	21.49	17.44	12.35	8.954	28.23	27.81	6.682	18.63	15.6	13.14	20.27	14.71	16.49	14.57	14.88
791226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.587
26870	0	0	2.372	5.733	0.5561	0	0	0.5148	1.123	2.835	0.4837	0	5.848	0.5231	1.937
9696	3.621	6.537	3.897	8.963	8.227	1.732	12.54	2.787	1.779	1.906	3.72	5.014	5.023	2.632	2.242
4237	2.518	4.566	0.7278	3.997	10.08	6.069	5.857	8.256	1.201	2.451	1.821	1.301	2.311	0.9483	1.216
105376806	1.598	2.516	0.392	2.368	5.743	13.48	0	5.742	0.1547	1.639	3.597	1.813	6.443	0	1.601
23400	17.49	21.54	12.88	21.95	45.94	16.26	20.55	41.31	22.77	51.62	30.46	38.66	26.27	32.72	34.05
6390	102.2	104.5	118.1	147.6	175.6	236.7	149.3	200.3	301.1	245.1	213.8	139.9	152.6	218.3	224.3
11240	17.97	5.453	20.3	31.4	7.687	30.1	17.25	33.34	34.64	44.05	7.361	7.977	7.591	28.77	14.08
105376808	0.257	0.3793	0.2836	3.808	0	3.153	0	0	0	0	0.6748	0.328	0	0	1.737
400743	0.7169	1.376	0.9232	3.718	0	0	0	0	0.6245	0	0.5378	0	4.877	0	0.2693
29943	0.2708	0.1173	0.2126	1.338	1.417	4.597	3.005	1.759	0.6396	1.699	7.098	3.026	107.4	41.84	60.57
51702	0.04108	0.2304	0.3476	1.278	0.3189	1.292	0	1	0.07157	0.5599	0.5548	0.2272	1.18	0.5166	0.4937
100616188	0	0	0	7.204	0	0	0	1.941	0	0	0	0	0	0	0
23569	0.1754	0.29	0.2323	4.159	0.06051	0.4844	2.539	0.08403	0.3464	0.0617	0.2106	0	1.22	0.02846	0.4744
353238	0	0.1303	0.3247	1.046	0.03806	0.9478	1.118	0.1409	0.1538	0	0.6953	0.1878	2.535	0.0358	0.4641
55920	44.95	106.6	80.05	63.54	104.8	46.45	65.32	59.18	38.54	37.75	78.88	84.63	67.03	45.68	47.89
55160	5.601	6.178	5.961	7.628	12.86	7.265	7.596	23.45	11.66	16.69	6.173	8.132	25.58	20.47	12.25
107984028	0	0.1756	0.1642	1.322	0.1924	2.852	0	0.05937	0.04319	0	0	0	0.3373	0	0
81569	0.1619	0.09556	0.2382	0.4797	0.1396	0	0	0	0.2193	0	0.4857	0	0	0.1313	0.3242
105376809	0	0.3295	0.154	4.341	0	0.428	0	0.1671	0.3646	0	0.1047	0	1.898	0	0
105376812	0	0.2977	0	0.747	0	2.32	2.281	0	0.1098	0	0	0	1.048	0	0
101927876	0	0.1011	0	1.268	0	0	0	0.03417	0.1243	0	0.1605	0	0	0	0.7715
84966	0	0.2408	0.1001	2.284	0	4.658	0.164	0.1447	0.07897	0	0.34	0	0.4111	0	0.4767
105376814	0.122	0.07205	0.1347	1.085	0.1316	1.03	9.716	0.1705	0.2303	0	0.2976	0.2077	1.245	0.0495	0.4583
127707	0.02086	0.06157	0.2149	1.607	0.1259	0.192	0	0.383	0.0969	0.0917	0.7041	0.5501	2.049	2.741	2.82
5081	0.03267	0.07716	0.2284	0.5326	0.07044	0.5262	3.133	0	0.06641	0	0.2451	0.0556	0.2223	0.106	0.4172
80834	0.0839	0.3962	0	1.492	0	0	3.643	0	0.1218	0	0.5979	0.03569	0	0	0.06302
8659	3.042	8.142	5.258	7.264	10.67	7.882	0.9618	2.216	1.286	0.9347	6.668	6.684	8.169	3.114	2.884
100616120	0	0	0	0	1.232	0	0	0	0	0	0	0	0	0	0
100302276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126917	1.352	3.829	2.267	2.029	7.084	3.255	4.335	3.867	2.872	2.513	5.277	7.47	9.986	4.554	6.89
105376815	0.197	0.05815	0	0	0.1699	0	3.564	0.02621	0.03813	0	0.1478	0	0.2978	0.1065	0
23352	4.827	5.659	4.932	7.448	10.97	8.557	8.885	16.13	11.27	18.74	7.131	11.99	17.25	21.36	15.28
101927895	0.1126	0.5984	0.4143	3.671	8.061	1.727	1.223	6.743	5.559	4.852	3.042	3.162	11.41	4.933	5.752
23065	9.843	9.526	10.58	14.75	18.17	14.34	16.4	17.66	14.72	18.3	14.93	15.17	23.41	17.79	22.05
51154	54.48	60.26	75.74	64.22	50.05	46.67	64.3	38.02	23.56	23.17	69.81	43.25	18.61	25.03	34.7
